No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Note
980,Monday,09-02-26,56550,36,MOKHTAR ELSHENAWY,DPL,07-02-26,,,48.92,FILL,MARINA C,B-36,LAYER-8,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,
981,Monday,09-02-26,56551,36,MOKHTAR ELSHENAWY,DPL,07-02-26,,,47.79,FILL,MARINA C,B-35,LAYER-8,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,
982,Monday,09-02-26,56552,36,MOKHTAR ELSHENAWY,DPL,07-02-26,,,45.8,FILL,MARINA C,B-34,LAYER-10,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,
983,Monday,09-02-26,56553,36,MOKHTAR ELSHENAWY,DPL,07-02-26,,,44.82,FILL,MARINA C,B-33,LAYER-9,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,
984,Monday,09-02-26,56555,36,AHMED SAEED,DPL,07-02-26,,,49.304,FILL,MARINA C,B-29,LAYER-21,11,,,APPROVED AS NOTED,DONE,2,EIDG,2,
985,Monday,09-02-26,56601,36,MOKHTAR ELSHENAWY,DPL,08-02-26,,,53.47,FILL,MARINA C,B-33,LAYER-10,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
986,Monday,09-02-26,56600,36,MOKHTAR ELSHENAWY,DPL,08-02-26,,,46.602,FILL,MARINA C,B-34,LAYER-11,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
987,Monday,09-02-26,56599,36,MOKHTAR ELSHENAWY,DPL,08-02-26,,,55.305,FILL,MARINA C,B-35,LAYER-9,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
988,Monday,09-02-26,56598,36,AHMED SAEED,DPL,08-02-26,,,46.002,FILL,MARINA C,B-23,LAYER-22,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
989,Monday,09-02-26,56597,36,MOKHTAR ELSHENAWY,DPL,08-02-26,,,48.75,FILL,MARINA C,B-36,LAYER-9,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
990,Thursday,12-02-26,56825,36,MOKHTAR ELSHENAWY,DPL,11-02-26,,,58.085,FILL,MARINA C,B-33,LAYER-13,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
991,Sunday,01-03-26,57378,36,MOKHTAR ELSHENAWY,PLATE LOAD,09-02-26,,,,FILL,MARINA C,B-35,33.2,1,,,APPROVED AS NOTED,DONE,6,CEDC,20,
992,Thursday,12-02-26,56721,36,AHMED SAEED,PLATE LOAD,01-02-26,,,,FILL,MARINA C,B-23,24.25,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,11,
993,Thursday,12-02-26,56720,36,AHMED SAEED,PLATE LOAD,02-02-26,,,,FILL,MARINA C,B-23,24.25,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,10,
994,Thursday,12-02-26,56753,36,AHMED SAEED,PLATE LOAD,02-02-26,,,,FILL,MARINA C,B-23,24.25,1,,,APPROVED AS NOTED,DONE,6,CEDC,10,
995,Sunday,15-02-26,56985,36,MOKHTAR ELSHENAWY,PLATE LOAD,14-02-26,,,,FILL,MARINA C,B-36,27.9,1,,,APPROVED AS NOTED,DONE,6,CEDC,1,
996,Tuesday,17-02-26,57103,36,MOKHTAR ELSHENAWY,PLATE LOAD,14-02-26,,,,FILL,MARINA C,B-36,27.9,1,,,APPROVED AS NOTED,DONE,6,CEDC,3,
997,Saturday,14-02-26,56899,36,MOKHTAR ELSHENAWY,DPL,12-02-26,,,64.45,FILL,MARINA C,B-36,LAYER-13,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,
998,Thursday,12-02-26,56833,36,MOKHTAR ELSHENAWY,DPL,09-02-26,,,58.54,FILL,MARINA C,B-36,LAYER-12,2,,,APPROVED AS NOTED,DONE,2,EIDG,3,
999,Thursday,12-02-26,56722,36,MOKHTAR ELSHENAWY,PLATE LOAD,03-02-26,,,,FILL,MARINA C,B-36,23.95,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,9,
1000,Thursday,12-02-26,56711,36,MOKHTAR ELSHENAWY,PLATE LOAD,04-02-26,,,,FILL,MARINA C,B-36,23.95,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,8,
1001,Thursday,12-02-26,56804,36,MOKHTAR ELSHENAWY,PLATE LOAD,08-02-26,,,,FILL,MARINA C,B-36,25.95,1,,,APPROVED AS NOTED,DONE,5,EIDG,4,
1002,Sunday,15-02-26,56986,36,MOKHTAR ELSHENAWY,PLATE LOAD,14-02-26,,,,FILL,MARINA C,B-33,25.7,1,,,APPROVED AS NOTED,DONE,6,CEDC,1,
1003,Tuesday,17-02-26,57090,36,MOKHTAR ELSHENAWY,PLATE LOAD,14-02-26,,,,FILL,MARINA C,B-33,25.7,1,,,APPROVED AS NOTED,DONE,6,CEDC,3,
1004,Thursday,12-02-26,56800,36,MOKHTAR ELSHENAWY,PLATE LOAD,08-02-26,,,,FILL,MARINA C,B-33,25.7,1,,,APPROVED AS NOTED,DONE,5,EIDG,4,
1005,Saturday,14-02-26,56895,36,MOKHTAR ELSHENAWY,DPL,12-02-26,,,54.22,FILL,MARINA C,B-33,LAYER-14,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
1006,Thursday,12-02-26,56801,36,MOKHTAR ELSHENAWY,PLATE LOAD,08-02-26,,,,FILL,MARINA C,B-33,25.7,1,,,APPROVED AS NOTED,DONE,5,EIDG,4,
1007,Sunday,15-02-26,56996,36,MOKHTAR ELSHENAWY,PLATE LOAD,14-02-26,,,,FILL,MARINA C,B-34,27.7,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,1,
1008,Saturday,14-02-26,56897,36,MOKHTAR ELSHENAWY,DPL,12-02-26,,,47.99,FILL,MARINA C,B-34,LAYER-15,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
1009,Thursday,12-02-26,56802,36,MOKHTAR ELSHENAWY,PLATE LOAD,08-02-26,,,,FILL,MARINA C,B-34,25.7,1,,,APPROVED AS NOTED,DONE,5,EIDG,4,
1010,Thursday,12-02-26,56834,36,MOKHTAR ELSHENAWY,DPL,11-02-26,,,46.42,FILL,MARINA C,B-34,LAYER-14,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
1011,Sunday,15-02-26,57004,36,MOKHTAR ELSHENAWY,PLATE LOAD,09-02-26,,,,FILL,MARINA C,B-35,33.2,1,,,APPROVED AS NOTED,DONE,6,CEDC,6,
1012,Sunday,15-02-26,,36,MOKHTAR ELSHENAWY,PLATE LOAD,14-02-26,,,,FILL,MARINA C,B-35,27.7,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,1,
1013,Saturday,14-02-26,56898,36,MOKHTAR ELSHENAWY,DPL,12-02-26,,,51.88,FILL,MARINA C,B-35,LAYER-13,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
1014,Thursday,12-02-26,56826,36,MOKHTAR ELSHENAWY,DPL,11-02-26,,,68.63,FILL,MARINA C,B-35,LAYER-12,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
1015,Thursday,12-02-26,56803,36,MOKHTAR ELSHENAWY,PLATE LOAD,08-02-26,,,,FILL,MARINA C,B-35,25.7,1,,,APPROVED AS NOTED,DONE,5,EIDG,4,
1016,Sunday,26-04-26,58598,36,AHMED SAEED,DPL,30-01-26,,,53.51,FILL,MARINA C,B-31,LAYER-22,2,,,APPROVED AS NOTED,DONE,2,EIDG,86,
1017,Tuesday,28-04-26,58817,36,MOKHTAR ELSHENAWY,SOIL,27-10-25,A-4,38.60%,,Bottom of excavation,MARINA C,B-29,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,183,
1018,Tuesday,28-04-26,58820,36,MOKHTAR ELSHENAWY,SOIL,22-11-25,A-2-4,19.80%,,Bottom of excavation,MARINA C,B-14,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,157,
1019,Tuesday,28-04-26,58188,36,MOKHTAR ELSHENAWY,SOIL,10-11-25,A-2-4,22.40%,,Bottom of excavation,MARINA C,B-16,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,169,
1020,Tuesday,28-04-26,58819,36,U-MARK,SOIL,13-12-25,A-2-4,20.00%,,Bottom of excavation,MARINA C,B-11,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,136,
1021,Sunday,26-04-26,58596,36,AHMED SAEED,DPL,14-01-26,,,51.48,FILL,MARINA C,B-32,LAYER-6,4,,,APPROVED AS NOTED,DONE,2,EIDG,102,
1022,Sunday,26-04-26,58597,36,AHMED SAEED,DPL,06-01-26,,,50.315,FILL,MARINA C,B-33,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,110,
1023,Sunday,26-04-26,58595,36,AHMED SAEED,DPL,20-01-26,,,46.304,FILL,MARINA C,B-33,LAYER-11,3,,,APPROVED AS NOTED,DONE,2,EIDG,96,
1024,Sunday,26-04-26,58602,36,El-BATAL,DPL,28-12-25,,,58.12,FILL,MARINA C,BH-8,LAYER-20,3,,,APPROVED AS NOTED,DONE,2,EIDG,119,
1025,Sunday,26-04-26,58611,36,MOKHTAR ELSHENAWY,DPL,09-01-26,,,59.303,FILL,MARINA C,B-30,LAYER-4,3,,,APPROVED AS NOTED,DONE,2,EIDG,107,
1026,Sunday,26-04-26,58606,36,MOKHTAR ELSHENAWY,DPL,19-01-26,,,49.11,FILL,MARINA C,B-30,LAYER-16,5,,,APPROVED AS NOTED,DONE,2,EIDG,97,
1027,Sunday,26-04-26,58610,36,MOKHTAR ELSHENAWY,DPL,05-02-26,,,49.078,FILL,MARINA C,B-34,LAYER-6,3,,,APPROVED AS NOTED,DONE,2,EIDG,80,
1028,Sunday,26-04-26,58608,36,MOKHTAR ELSHENAWY,DPL,02-02-26,,,47.23,FILL,MARINA C,B-34,LAYER-5,3,,,APPROVED AS NOTED,DONE,2,EIDG,83,
1029,Sunday,22-03-26,58589,36,MOKHTAR ELSHENAWY,DPL,03-01-26,,,49.24,FILL,MARINA C,B-25,LAYER-12,4,,,APPROVED AS NOTED,DONE,2,EIDG,78,
1030,Sunday,22-03-26,58590,36,MOKHTAR ELSHENAWY,DPL,22-01-26,,,53.35,FILL,MARINA C,B-25,LAYER-18,4,,,APPROVED AS NOTED,DONE,2,EIDG,59,
1031,Sunday,22-03-26,58605,36,MOKHTAR ELSHENAWY,DPL,25-12-25,,,46.32,FILL,MARINA C,BH-13,LAYER-15,2,,,APPROVED AS NOTED,DONE,2,EIDG,87,
1032,Sunday,26-04-26,58603,36,MOKHTAR ELSHENAWY,DPL,19-11-25,,,49.47,FILL,MARINA C,BH-5,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,158,
1033,Sunday,26-04-26,58604,36,MOKHTAR ELSHENAWY,DPL,27-12-25,,,53.86,FILL,MARINA C,BH-8,LAYER-18,2,,,APPROVED AS NOTED,DONE,2,EIDG,120,
1034,Sunday,22-03-26,58600,36,MOKHTAR ELSHENAWY,DPL,02-12-25,,,55.53,FILL,MARINA C,BH-8,LAYER-20,3,,,APPROVED AS NOTED,DONE,2,EIDG,110,
1035,Sunday,22-03-26,58599,36,MOKHTAR ELSHENAWY,DPL,19-11-25,,,49.28,FILL,MARINA C,BH-9,LAYER-17,5,,,APPROVED AS NOTED,DONE,2,EIDG,123,
1036,Sunday,22-03-26,58601,36,El-BATAL,DPL,19-11-25,,,57.74,FILL,MARINA C,BH-7,LAYER-7,2,,,APPROVED AS NOTED,DONE,2,EIDG,123,
1037,Sunday,22-03-26,58586,36,El-BATAL,DPL,12-12-25,,,57.805,FILL,MARINA C,B-12,LAYER-18,2,,,APPROVED AS NOTED,DONE,2,EIDG,100,
1038,Sunday,22-03-26,58585,36,El-BATAL,DPL,08-12-25,,,46.85,FILL,MARINA C,B-12,LAYER-17,2,,,APPROVED AS NOTED,DONE,2,EIDG,104,
1039,Sunday,22-03-26,58592,36,El-BATAL,DPL,15-01-26,,,51.36,FILL,MARINA C,B-25,LAYER-16,4,,,APPROVED AS NOTED,DONE,2,EIDG,66,
1040,Sunday,22-03-26,58591,36,EL-THNAA,DPL,26-01-26,,,52.99,FILL,MARINA C,B-25,LAYER-19,4,,,APPROVED AS NOTED,DONE,2,EIDG,55,
1041,Sunday,22-03-26,58587,36,EL-THNAA,DPL,10-01-26,,,62.89,FILL,MARINA C,B-23,LAYER-8,5,,,APPROVED AS NOTED,DONE,2,EIDG,71,
1042,Sunday,22-03-26,58609,36,MOKHTAR ELSHENAWY,DPL,03-02-26,,,51.44,FILL,MARINA C,B-36,LAYER-5,4,,,APPROVED AS NOTED,DONE,2,EIDG,47,
1043,Sunday,22-03-26,58612,36,AL-ASIFA,DPL,24-12-25,,,51.32,FILL,MARINA C,B-28,LAYER-16,4,,,APPROVED AS NOTED,DONE,2,EIDG,88,
1044,Sunday,22-03-26,58607,36,AL-ASIFA,DPL,01-01-26,,,50.7,FILL,MARINA C,B-28,LAYER-11,4,,,APPROVED AS NOTED,DONE,2,EIDG,80,
1045,Sunday,22-03-26,58613,36,MOKHTAR ELSHENAWY,DPL,17-01-26,,,48.24,FILL,MARINA C,B-28,LAYER-23,4,,,APPROVED AS NOTED,DONE,2,EIDG,64,
1046,Sunday,22-03-26,58588,36,EL-THNAA,DPL,12-01-26,,,52.45,FILL,MARINA C,B-23,LAYER-10,5,,,APPROVED AS NOTED,DONE,2,EIDG,69,
1047,Sunday,22-03-26,58594,36,NEESR EL-ARABY,DPL,20-11-25,,,49.25,FILL,MARINA C,B-18,LAYER-22,2,,,APPROVED AS NOTED,DONE,2,EIDG,122,
1048,Sunday,22-03-26,58593,36,AL-ASIFA,DPL,20-12-25,,,52.08,FILL,MARINA C,B-27,LAYER-9,6,,,APPROVED AS NOTED,DONE,2,EIDG,92,
