No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Total Quantity,Required Quantity,Sectoer,Date (Daily),Contractor,Element (all),Executed Quantity (m3),Target Daily Rate
636,Wednesday,31-12-25,37379,36,Al Alamiya,SOIL,11-12-25,A-4,41.60%,,Bottom of excavation,G0-1,BH-28,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,20,,,,,North Sector,21-01-26,Mecca Contracting,BH-44,4521.61,797.231
637,Wednesday,31-12-25,37380,36,Al Alamiya,SOIL,11-12-25,A-4,43.20%,,Bottom of excavation,G0-1,BH-28,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,20,,,,,North Sector,21-01-26,Orascom,BH-30,2696.37,1248.282
638,Wednesday,31-12-25,37381,36,Al Alamiya,SOIL,11-12-25,A-4,53.00%,,Bottom of excavation,G0-1,BH-28,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,20,,,,,North Sector,21-01-26,Orascom,BH-29,3192.55,1294.388
639,Wednesday,31-12-25,37382,36,Al Fayrouz,SOIL,08-12-25,A-4,40.20%,,Bottom of excavation,G0-1,BH-7,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,23,,,,,South Sector,21-01-26,Abnaa Mohamed Badawy,BH-10,3243.39,0
640,Wednesday,31-12-25,37383,36,Al Qahira,SOIL,06-12-25,A-2-4,15.30%,,Bottom of excavation,G0-1,BH-32,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,2,EIDG,25,,,,,South Sector,21-01-26,Al Amal,BH-23,3653.34,482.59
641,Wednesday,31-12-25,37384,36,National Petroleum Services,SOIL,09-12-25,A-4,49.60%,,Bottom of excavation,G0-1,BH-36,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,22,,,,,South Sector,21-01-26,Al Anoud Al Arabia,BH-7-1,4080.34,1135.855
642,Wednesday,31-12-25,37385,36,National Petroleum Services,SOIL,09-12-25,A-4,44.60%,,Bottom of excavation,G0-1,BH-36,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,22,,,,,South Sector,21-01-26,Al Ittihadiya,BH-1,4442.69,1227.242
643,Wednesday,31-12-25,37386,36,Benaa,SOIL,11-12-25,A-4,56.00%,,Bottom of excavation,G0-1,BH-9,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,20,,,,,South Sector,21-01-26,Al Magd Contracting,BH-15,2334.54,474.467
644,Wednesday,31-12-25,37387,36,Gamal Shaaban,SOIL,19-12-25,A-4,46.30%,,Bottom of excavation,G0-1,BH-46,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,12,,,,,South Sector,21-01-26,Benaa,BH-9,3693,554.283
645,Wednesday,31-12-25,37388,36,Sinai,SOIL,06-12-25,A-4,45.20%,,Bottom of excavation,G0-1,BH-8,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,25,,,,,South Sector,21-01-26,EL-Nada EL-Saadany,BH-8,1110.05,451.199
646,Wednesday,31-12-25,37389,36,Sinai,SOIL,15-12-25,A-4,45.20%,,Bottom of excavation,G0-1,BH-8,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,16,,,,,South Sector,21-01-26,Orascom,BH-3,2871.82,1201.038
647,Wednesday,31-12-25,37390,36,Sinai,SOIL,06-12-25,A-4,51.80%,,Bottom of excavation,G0-1,BH-8,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,25,,,,,South Sector,21-01-26,Port Said West,BH-12,2287.91,902.862
648,Wednesday,31-12-25,37391,36,Abdel Ghany,SOIL,16-12-25,A-4,60.20%,,Bottom of excavation,G0-1,BH-19,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,15,,,,,North Sector,22-01-26,Al Anoud Al Arabia,BH-42,1944.27,0
649,Wednesday,31-12-25,37392,36,Abdel Ghany,SOIL,16-12-25,A-4,50.90%,,Bottom of excavation,G0-1,BH-19,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,15,,,,,North Sector,22-01-26,Fayek Office,BH-35,4402.96,1190.082
650,Wednesday,31-12-25,37393,36,Kamal Al Salmy,SOIL,08-12-25,A-4,41.30%,,Bottom of excavation,G0-1,BH-31,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,23,,,,,North Sector,22-01-26,Inshaa,BH-38,1859.03,1011.996
651,Wednesday,31-12-25,37394,36,Kamal Al Salmy,SOIL,08-12-25,A-4,39.70%,,Bottom of excavation,G0-1,BH-31,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,23,,,,,North Sector,22-01-26,Kamal Al Salmy,BH-31,2271.14,693.702
652,Wednesday,31-12-25,37396,36,Hesham Araby,SOIL,13-12-25,A-4,43.80%,,Bottom of excavation,G0-1,BH-43,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,18,,,,,North Sector,22-01-26,Mecca Contracting,BH-44,387.26,797.231
653,Wednesday,31-12-25,37397,36,Fayek Office,SOIL,06-12-25,A-4,50.00%,,Bottom of excavation,G0-1,BH-35,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,25,,,,,North Sector,22-01-26,Orascom,BH-30,3936.54,1248.282
654,Tuesday,30-12-25,37319,36,Al Fayrouz,PLATE LOAD,28-12-25,,,,Fill,G0-1,BH-7,,34.25,1,,,APPROVED AS NOTED,DONE,6,CEDC,2,,,,,North Sector,22-01-26,Orascom,BH-29,6201.53,1294.388
655,Tuesday,30-12-25,37318,36,Al Magd Contracting,PLATE LOAD,28-12-25,,,,Fill,G0-1,BH-15,,49.7,1,,,APPROVED AS NOTED,DONE,5,CEL,2,,,,,South Sector,22-01-26,Abnaa Mohamed Badawy,BH-10,1140.74,0
656,Tuesday,30-12-25,37317,36,Al Magd Contracting,PLATE LOAD,28-12-25,,,,Fill,G0-1,BH-15,,49.75,1,,,APPROVED AS NOTED,DONE,5,CEL,2,,,,,South Sector,22-01-26,Al Amal,BH-23,2366.41,482.59
657,Tuesday,30-12-25,37321,36,Al Fayrouz,PLATE LOAD,27-12-25,,,,Fill,G0-1,BH-7,,34.25,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,3,,,,,South Sector,22-01-26,Al Amal,BH-18,2962.55,415.124
658,Tuesday,30-12-25,37322,36,Al Magd Contracting,PLATE LOAD,27-12-25,,,,Fill,G0-1,BH-15,,49.75,1,,,REVISE,DONE,3,BONYAN MISR,3,,,,,South Sector,22-01-26,Al Arabia Contracting,BH-24,1524.22,455.309
659,Tuesday,30-12-25,37323,36,Al Fayrouz,PLATE LOAD,26-12-25,,,,Fill,G0-1,BH-7,,34.25,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,South Sector,22-01-26,Al Ittihadiya,BH-1,4403.44,1227.242
660,Tuesday,30-12-25,37324,36,Al Nada,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-8-1,,38.5,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,1,,,,,South Sector,22-01-26,Al Magd Contracting,BH-15,727.82,474.467
661,Tuesday,30-12-25,37325,36,Al Nada,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-8-1,,38.5,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,1,,,,,South Sector,22-01-26,Al Tawakkol,BH-22,2368.74,536.291
662,Tuesday,30-12-25,37326,36,Al Nada,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-8-1,,38.5,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,1,,,,,South Sector,22-01-26,Benaa,BH-9,1448.4,554.283
663,Tuesday,30-12-25,37327,36,Al Tawakkol,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-22,,48.75,1,,,APPROVED AS NOTED,DONE,5,CEL,1,,,,,South Sector,22-01-26,EL Gharably,BH-14,2715.12,848.609
664,Tuesday,30-12-25,37328,36,Al Tawakkol,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-22,,48.75,1,,,APPROVED AS NOTED,DONE,5,CEL,1,,,,,South Sector,22-01-26,EL Nessr El Araby,BH-16-1,995.25,452.294
665,Tuesday,30-12-25,37329,36,Al Tawakkol,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-22,,48.75,1,,,APPROVED AS NOTED,DONE,5,CEL,1,,,,,South Sector,22-01-26,Karim Salam,BH-4,2588.32,1279.078
666,Tuesday,30-12-25,37330,36,Al Nada,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-8-1,,38.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,1,,,,,South Sector,22-01-26,Orascom,BH-3,5999.95,1201.038
667,Tuesday,30-12-25,37331,36,Al Nada,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-8-1,,38.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,1,,,,,South Sector,22-01-26,Port Said West,BH-12,2214.65,902.862
668,Tuesday,30-12-25,37332,36,Al Nada,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-8-1,,38.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,1,,,,,South Sector,22-01-26,Sinai,BH-8,4251.22,0
669,Tuesday,30-12-25,37333,36,Al Nada,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-8-1,,38.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,1,,,,,North Sector,23-01-26,Inshaa,BH-38,2532.03,1011.996
670,Tuesday,30-12-25,37334,36,Al Fayrouz,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-7,,34.26,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,1,,,,,North Sector,23-01-26,Inshaa,BH-46-1,1981.67,0
671,Tuesday,30-12-25,37335,36,Al Fayrouz,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-7,,34.26,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,1,,,,,South Sector,23-01-26,Al Magd Contracting,BH-15,765.44,474.467
672,Tuesday,30-12-25,37336,36,Benaa,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-9,,37.37,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,1,,,,,South Sector,23-01-26,Karim Salam,BH-4,4485.21,1279.078
673,Tuesday,30-12-25,37337,36,Sinai,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-8,,34.25,1,,,APPROVED AS NOTED,DONE,6,CEDC,1,,,,,North Sector,24-01-26,Al Qahira,BH-32,2585,0
674,Tuesday,30-12-25,37338,36,Sinai,PLATE LOAD,29-12-25,,,,Fill,G0-1,BH-8,,34.25,1,,,APPROVED AS NOTED,DONE,6,CEDC,1,,,,,North Sector,24-01-26,Al Salmy,BH-31-1,2235.21,0
675,Tuesday,30-12-25,37339,36,Benaa,PLATE LOAD,28-12-25,,,,Fill,G0-1,BH-9,,37.25,1,,,REVISE,DONE,6,CEDC,2,,,,,North Sector,24-01-26,Fayek Office,BH-35,4481.12,1190.082
676,Tuesday,30-12-25,37340,36,Al Tawakkol,PLATE LOAD,28-12-25,,,,Fill,G0-1,BH-22,,48.75,1,,,REVISE,DONE,6,CEDC,2,,,,,North Sector,24-01-26,Kamal Al Salmy,BH-31,2132.37,693.702
677,Tuesday,30-12-25,37341,36,Al Tawakkol,PLATE LOAD,28-12-25,,,,Fill,G0-1,BH-22,,48.75,1,,,REVISE,DONE,5,CEL,2,,,,,North Sector,24-01-26,Mecca Contracting,BH-44,745.46,797.231
678,Tuesday,30-12-25,37316,36,Al Tawakkol,PLATE LOAD,28-12-25,,,,Fill,G0-1,BH-22,,48.75,1,,,APPROVED AS NOTED,DONE,5,CEL,2,,,,,North Sector,24-01-26,Mokhtar EL-Shenawy,BH-44-1,5845.22,805.263
679,Tuesday,30-12-25,37249,36,Orascom,DPL,29-12-25,,,42.28,Fill,G0-1,BH-29,,LAYER-0,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,24-01-26,Orascom,BH-30,6530.44,1248.282
680,Tuesday,30-12-25,37250,36,Orascom,DPL,29-12-25,,,52.2,Fill,G0-1,BH-29,,LAYER-3,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,24-01-26,Orascom,BH-29,5723.51,1294.388
681,Tuesday,30-12-25,37251,36,Orascom,DPL,29-12-25,,,58.37,Fill,G0-1,BH-29,,LAYER-0,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,24-01-26,Al Amal,BH-23,3679.25,482.59
682,Tuesday,30-12-25,37256,36,Al Ikhlas Mohamed Abdelwahab,DPL,28-12-25,,,47.23,Fill,G0-1,BH-12,,LAYER-2,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,24-01-26,Al Arabia Contracting,BH-24,387.64,455.309
683,Tuesday,30-12-25,37255,36,Al Qahira,DPL,28-12-25,,,53.99,Fill,G0-1,BH-32,,LAYER-4,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,24-01-26,Al Ittihadiya,BH-1,2931.7,1227.242
684,Tuesday,30-12-25,37257,36,Mecca Contracting,DPL,28-12-25,,,50.95,Fill,G0-1,BH-44,,LAYER-9,10,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,24-01-26,Al Magd Contracting,BH-15,739.03,474.467
685,Tuesday,30-12-25,37258,36,Gamal Shaaban,DPL,28-12-25,,,60.68,Fill,G0-1,BH-46,,LAYER-5,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,24-01-26,Al Tawakkol,BH-22,2536.58,536.291
686,Tuesday,30-12-25,37261,36,Al Amal,DPL,28-12-25,,,52.08,Fill,G0-1,BH-18,,LAYER-16,10,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,24-01-26,Benaa,BH-9,1448.4,554.283
687,Tuesday,30-12-25,37262,36,Inshaa,DPL,28-12-25,,,44.085,Fill,G0-1,BH-38,,LAYER-8,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,24-01-26,EL Nessr El Araby,BH-16-1,1083.2,452.294
688,Tuesday,30-12-25,37263,36,Inshaa,DPL,28-12-25,,,51.062,Fill,G0-1,BH-38,,LAYER-8,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,24-01-26,Mokhtar EL-Shenawy,BH-11-1,1353.67,528.49
689,Tuesday,30-12-25,37265,36,Al Nada,DPL,28-12-25,,,50.36,Fill,G0-1,BH-8-1,,LAYER-5,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,24-01-26,Orascom,BH-3,5924.8,1201.038
690,Tuesday,30-12-25,37264,36,Al Moassasa Al Masriya Al Motahida,DPL,28-12-25,,,47.49,Fill,G0-1,BH-41,,LAYER-4,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,24-01-26,Port Said West,BH-12,1424.55,902.862
691,Tuesday,30-12-25,37267,36,Al Nada,DPL,28-12-25,,,56.95,Fill,G0-1,BH-8-1,,LAYER-10,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,24-01-26,Sinai,BH-8,2424.66,0
692,Tuesday,30-12-25,37266,36,Al Nada,DPL,28-12-25,,,50.43,Fill,G0-1,BH-8-1,,LAYER-3,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,25-01-26,Al Anoud Al Arabia,BH-42,2058.73,0
693,Tuesday,30-12-25,37268,36,Al Fayrouz,DPL,28-12-25,,,66.66,Fill,G0-1,BH-7,,LAYER-3,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,25-01-26,Al Omraniya,BH-33,3456.66,1173.358
694,Tuesday,30-12-25,37269,36,Youmark,DPL,28-12-25,,,47.27,Fill,G0-1,BH-16,,LAYER-2,9,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,25-01-26,Al Salmy,BH-31-1,1923.85,0
695,Tuesday,30-12-25,37270,36,Cleopatra,DPL,28-12-25,,,44.28,Fill,G0-1,BH-11,,LAYER-4,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,25-01-26,Fayek Office,BH-35,2131.93,1190.082
696,Tuesday,30-12-25,37272,36,Abnaa Khalifa,DPL,28-12-25,,,56.14,Fill,G0-1,BH-3,,LAYER-8,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,25-01-26,Inshaa,BH-38,3043.23,1011.996
697,Tuesday,30-12-25,37273,36,Benaa,DPL,28-12-25,,,48.606,Fill,G0-1,BH-9,,LAYER-5,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,25-01-26,Inshaa,BH-46-1,1290.9,0
698,Tuesday,30-12-25,37275,36,Benaa,DPL,28-12-25,,,44.31,Fill,G0-1,BH-9,,LAYER-4,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,25-01-26,Kamal Al Salmy,BH-31,2250.23,693.702
699,Tuesday,30-12-25,37277,36,Al Magd Contracting,DPL,28-12-25,,,52.18,Fill,G0-1,BH-15,,LAYER-5,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,25-01-26,Mecca Contracting,BH-44,2804.6,797.231
700,Tuesday,30-12-25,37278,36,Al Tawakkol,DPL,28-12-25,,,46.58,Fill,G0-1,BH-22,,LAYER-5,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,25-01-26,Orascom,BH-30,2589.55,1248.282
701,Tuesday,30-12-25,37282,36,Al Magd Contracting,DPL,28-12-25,,,48.13,Fill,G0-1,BH-15,,LAYER-3,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,25-01-26,Orascom,BH-29,6656.1,1294.388
702,Tuesday,30-12-25,37308,36,Al Fayrouz,DPL,29-12-25,,,52.67,Fill,G0-1,BH-7,,LAYER-6,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Abnaa Mohamed Badawy,BH-10,3220.13,0
703,Tuesday,30-12-25,37309,36,Benyan,DPL,29-12-25,,,48.26,Fill,G0-1,BH-14,,LAYER-13,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Al Amal,BH-23,4118.25,482.59
704,Tuesday,30-12-25,37307,36,Al Nada,DPL,29-12-25,,,48.34,Fill,G0-1,BH-8-1,,LAYER-4,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Al Amal,BH-18,1994.35,415.124
705,Tuesday,30-12-25,37306,36,Gamal Shaaban,DPL,29-12-25,,,50.708,Fill,G0-1,BH-46,,LAYER-3,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Al Anoud Al Arabia,BH-7-1,1848.46,1135.855
706,Tuesday,30-12-25,37305,36,Benaa,DPL,29-12-25,,,41.67,Fill,G0-1,BH-9,,LAYER-3,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Al Ittihadiya,BH-1,4370.49,1227.242
707,Tuesday,30-12-25,37302,36,Mecca Contracting,DPL,29-12-25,,,31.061,Fill,G0-1,BH-44,,LAYER-10,3,,,REVISE,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Al Magd Contracting,BH-15,398.06,474.467
708,Tuesday,30-12-25,37303,36,Hesham Araby,DPL,29-12-25,,,44.036,Fill,G0-1,BH-43,,LAYER-4,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Al Tawakkol,BH-22,2536.58,536.291
709,Tuesday,30-12-25,37304,36,Al Qahira,DPL,29-12-25,,,46.99,Fill,G0-1,BH-32,,LAYER-9,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Benaa,BH-9,3404.15,554.283
710,Tuesday,30-12-25,37299,36,Al Masriya for Construction & Development,DPL,29-12-25,,,48.42,Fill,G0-1,BH-17,,LAYER-8,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,EL Gharably,BH-14,4491.37,848.609
711,Tuesday,30-12-25,37300,36,Al Moassasa Al Masriya Al Motahida,DPL,29-12-25,,,45.76,Fill,G0-1,BH-41,,LAYER-4,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,EL Nessr El Araby,BH-16-1,995.25,452.294
712,Tuesday,30-12-25,37301,36,Al Anoud Al Arabia,DPL,29-12-25,,,46.07,Fill,G0-1,BH-42,,LAYER-7,14,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Karim Salam,BH-4,2570.64,1279.078
713,Tuesday,30-12-25,37296,36,Karim Salam,DPL,29-12-25,,,51.22,Fill,G0-1,BH-4,,LAYER-13,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Orascom,BH-3,5850.13,1201.038
714,Tuesday,30-12-25,37297,36,Al Magd Contracting,DPL,29-12-25,,,48.68,Fill,G0-1,BH-15,,LAYER-6,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,25-01-26,Port Said West,BH-12,2174.86,902.862
715,Tuesday,30-12-25,37298,36,Benaa,DPL,29-12-25,,,47.616,Fill,G0-1,BH-9,,LAYER-5,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,26-01-26,Al Omraniya,BH-33,1207.29,1173.358
716,Tuesday,30-12-25,37295,36,Al Ikhlas Mohamed Abdelwahab,DPL,29-12-25,,,46.69,Fill,G0-1,BH-12,,LAYER-3,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,26-01-26,Al Qahira,BH-32,2105,0
717,Tuesday,30-12-25,37293,36,Al Amal,DPL,29-12-25,,,49.03,Fill,G0-1,BH-18,,LAYER-21,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,26-01-26,Fayek Office,BH-35,4263.86,1190.082
718,Tuesday,30-12-25,37294,36,Al Ikhlas Mohamed Abdelwahab,DPL,29-12-25,,,45.18,Fill,G0-1,BH-12,,LAYER-7,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,26-01-26,Kamal Al Salmy,BH-31,2228.83,693.702
719,Tuesday,30-12-25,37291,36,Orascom,DPL,29-12-25,,,61.46,Fill,G0-1,BH-29,,LAYER-6,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,26-01-26,Mecca Contracting,BH-44,3634.36,797.231
720,Tuesday,30-12-25,37292,36,Orascom,DPL,29-12-25,,,51.96,Fill,G0-1,BH-29,,LAYER-14,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,26-01-26,Orascom,BH-29,2560.23,1294.388
721,Tuesday,30-12-25,37290,36,Abnaa Khalifa,DPL,29-12-25,,,47.65,Fill,G0-1,BH-3,,LAYER-7,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,Abnaa Mohamed Badawy,BH-10,1428.09,0
722,Tuesday,30-12-25,37288,36,Al Fayrouz,DPL,29-12-25,,,53.02,Fill,G0-1,BH-7,,LAYER-6,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,Al Amal,BH-23,3599.52,482.59
723,Tuesday,30-12-25,37289,36,Inshaa,DPL,29-12-25,,,46.94,Fill,G0-1,BH-38,,LAYER-8,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,Al Amal,BH-18,1093.94,415.124
724,Tuesday,30-12-25,37285,36,Al Salmy,DPL,29-12-25,,,47.806,Fill,G0-1,BH-31-1,,LAYER-10,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,Al Arabia Contracting,BH-24,981.07,455.309
725,Tuesday,30-12-25,37286,36,Al Salmy,DPL,29-12-25,,,43.515,Fill,G0-1,BH-31-1,,LAYER-10,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,Al Ittihadiya,BH-1,2962.37,1227.242
726,Tuesday,30-12-25,37287,36,Abdel Ghany,DPL,29-12-25,,,52.44,Fill,G0-1,BH-19,,LAYER-3,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,Al Tawakkol,BH-22,2391.5,536.291
727,Wednesday,31-12-25,37367,36,Benyan,DPL,30-12-25,,,45.75,Fill,G0-1,BH-14,,LAYER-13,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,Cleopatra,BH-6,1349.19,839.666
728,Wednesday,31-12-25,37366,36,Al Magd Contracting,DPL,30-12-25,,,48.68,Fill,G0-1,BH-15,,LAYER-4,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,EL Nessr El Araby,BH-16-1,1060.01,452.294
729,Wednesday,31-12-25,37357,36,Orascom,DPL,30-12-25,,,53.57,Fill,G0-1,BH-30,,LAYER-13,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,EL-Nada EL-Saadany,BH-8,3152.72,451.199
730,Wednesday,31-12-25,37356,36,Al Magd Contracting,DPL,30-12-25,,,44.21,Fill,G0-1,BH-15,,LAYER-11,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,Port Said West,BH-12,1816.2,902.862
731,Wednesday,31-12-25,37354,36,Al Qahira,DPL,30-12-25,,,49.91,Fill,G0-1,BH-32,,LAYER-8,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,26-01-26,Sinai,BH-8,4256.16,0
732,Wednesday,31-12-25,37355,36,Al Qahira,DPL,30-12-25,,,51.66,Fill,G0-1,BH-32,,LAYER-10,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,27-01-26,Orascom,BH-30,3838.98,1248.282
733,Wednesday,31-12-25,37353,36,Fayek Office,DPL,30-12-25,,,46.044,Fill,G0-1,BH-35,,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,28-01-26,Al Anoud Al Arabia,BH-42,1737.09,0
734,Wednesday,31-12-25,37352,36,Orascom,DPL,30-12-25,,,51.37,Fill,G0-1,BH-30,,LAYER-13,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,28-01-26,Al Omraniya,BH-33,1737.17,1173.358
735,Wednesday,31-12-25,37351,36,Abnaa Khalifa,DPL,30-12-25,,,53.86,Fill,G0-1,BH-3,,LAYER-9,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,28-01-26,Al Qahira,BH-32,1850,0
736,Wednesday,31-12-25,37350,36,Al Emaratiya Company,DPL,30-12-25,,,44.81,Fill,G0-1,BH-40,,LAYER-4,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,28-01-26,Al Salmy,BH-31-1,4136.71,0
737,Wednesday,31-12-25,37349,36,Al Emaratiya Company,DPL,30-12-25,,,56.45,Fill,G0-1,BH-40,,LAYER-6,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,28-01-26,Fayek Office,BH-35,1674.98,1190.082
738,Wednesday,31-12-25,37348,36,Al Anoud Al Arabia,DPL,30-12-25,,,51.26,Fill,G0-1,BH-42,,LAYER-7,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,28-01-26,Inshaa,BH-38,1769.78,1011.996
